PRG1,SRK1,PRG2,SRK2,SRK3,BSAA,BSBA,BSCA,PYEA,BSFA,PRGA,BSGA,PLHA,PRHA,PTHA,PFNA,PLNA,BSPA,BSSA,BSTA,PSTA,BSWA,PLBB,PRBB,PLCB,PRCB,PLFB,PRFB,PKAC,PACC,PRGC,PMPC,PPRC,RCHD,PGID,TGID,POID,PUND,PHPD,PSPD,PRSD,PGHE,PUHE,PPOE,PBRE,PEYE,TRAF,PPBF,PBSH,PLSH,PRSH,PCTH,PLTH,PRTH,PAGI,PPRI,PINJ,PBAK,PTAK,PPBK,PRBK,PNEK,PFLK,PFMK,PTRK,PBTK,PTAL,PIBL,PHCL,PLEL,PREL,PLFL,PLKL,PSPL,PLSL,PGGM,PHLM,PSTM,PHAN,PJEN,PTEN,PLHN,PRHN,PWIN,PLKN,PRKN,PLSO,PTHP,PIMP,PJMP,PTYP,PCAR,PSAR,PTAR,PLCR,PJER,PLKR,PMOR,PKPR,PSPR,PLSR,PRTR,PSTR,POVR,PAWR,PLWR,PRWR,PPBS,PRBS,PRGS,PDIS,PVIS,RELS,PRNS,PPOS,PPRS,PYRS,BSAT,BSBT,SPCT,BSCT,BSFT,PHGT,PRGT,BSGT,PWGT,PHIT,BSPT,PGRT,PKRT,BSST,BSTT,BSWT,PBCV,PMCV,PZCV,PFMV,PJMV,PPMV,PSMV,PESV,PRAW,PBFW,PLHW,PLTW,PRGY,PLSY,PSTY,sgmp,
0,0,0,0,0,4,2,8,0,0,0,3,3,3,40,Marcus,Matthews,2,3,2,73,0,0,0,0,0,0,0,40,75,0,0,73,10770,2354,33,2354,0,0,55,0,182,0,40,0,0,27,24,78,4,4,51,2,2,61,0,83,0,66,66,64,0,0,34,33,40,0,67,0,0,0,0,0,0,10,0,5,0,0,90,1,0,0,0,1,1,1,40,0,64,0,42,36,0,0,0,0,0,40,0,10,36,74,69,57,3,3,23,23,0,4,3,24,5,12,77,45,21,21,37,8,20,77,0,16,112,72,0,0,40,10,16,0,25,55,52,74,16,76,25,39,0,23,0,0,0,0,0,0,
0,1,0,0,0,0,9,9,3,9,0,9,13,13,33,Larry,Moore,0,9,9,70,0,0,0,0,0,0,0,50,80,0,0,56,10878,6634,94,6634,0,0,54,2,190,0,41,0,0,44,19,54,5,5,63,1,1,80,19,53,1,58,84,87,0,0,34,53,61,0,80,4,0,0,28,0,0,8,0,5,0,0,75,2,0,0,0,1,1,1,31,75,54,0,57,50,0,0,0,0,0,50,0,8,60,82,80,61,15,15,30,54,0,6,0,49,3,9,55,38,16,14,58,14,14,77,0,14,115,58,14,0,50,14,14,0,49,43,55,62,65,52,65,55,0,54,0,1,0,0,0,0,
0,0,0,0,0,4,2,8,0,0,0,3,3,3,40,Andy,Frederick,2,3,2,61,0,0,0,0,0,0,0,40,90,0,0,36,4354,2352,33,2352,0,0,62,0,64,0,52,0,0,37,72,35,4,4,40,2,2,56,0,82,0,51,72,75,0,0,34,40,40,0,70,0,10,10,0,1,0,10,0,5,0,0,76,1,0,0,0,2,2,1,40,0,42,0,40,16,0,0,0,1,0,40,0,10,37,77,67,55,16,16,72,75,0,1,0,25,3,7,35,30,21,21,20,8,20,76,0,16,131,38,0,0,40,10,16,0,24,32,29,30,20,31,15,32,0,75,0,0,0,0,0,0,
0,1,0,0,0,10,2,6,2,4,0,7,3,3,40,Robert,Pitts,0,10,6,81,0,0,0,0,0,0,0,40,88,0,0,95,4917,2160,30,2160,0,0,79,2,162,0,40,0,0,57,40,91,4,4,58,2,2,68,17,90,1,89,40,40,0,0,17,39,42,0,26,0,0,0,28,0,0,0,0,5,0,0,39,2,0,0,0,2,2,1,40,69,78,0,52,27,0,0,0,0,0,40,0,0,25,79,89,50,11,11,40,40,0,1,0,57,2,15,79,71,5,20,22,0,5,76,0,0,80,94,10,0,50,10,5,0,19,74,77,83,32,82,22,25,0,40,0,0,0,0,0,0,
0,1,0,0,0,7,7,7,3,7,0,7,13,13,40,Nate,Floyd,2,7,7,90,0,0,0,0,0,0,0,30,93,0,0,68,10848,6637,94,6637,0,0,89,2,212,0,67,0,1,65,87,52,5,5,89,2,2,93,21,84,1,55,51,61,0,0,33,56,56,0,61,0,0,0,28,0,0,0,0,5,0,0,29,0,0,0,0,2,2,1,43,79,98,0,62,77,0,0,0,0,0,30,0,0,50,58,85,85,11,11,83,80,0,4,2,67,5,16,68,99,4,2,63,2,2,72,0,2,16,52,2,0,82,2,2,0,62,98,89,50,79,50,75,65,0,81,0,0,0,0,0,0,
0,1,0,0,0,0,5,7,3,4,0,1,0,0,40,Andre,Wilson,3,7,4,81,0,0,0,0,0,0,0,40,84,0,0,46,8995,2158,30,2158,0,0,86,0,186,0,40,0,0,44,76,57,3,3,66,2,2,80,22,82,1,64,76,80,0,0,17,90,89,0,87,0,0,0,28,0,0,0,0,5,0,0,40,1,0,0,0,1,1,1,40,60,69,0,89,85,0,0,0,0,0,40,0,0,56,79,92,82,0,0,76,75,0,2,0,40,2,2,59,48,15,23,40,7,5,70,0,12,67,28,0,0,60,15,13,0,80,50,49,50,73,50,71,69,0,74,0,1,0,0,0,0,
0,1,0,0,0,10,5,10,2,10,0,9,3,3,40,Matthew,Russell,2,10,10,71,0,0,0,0,0,0,0,40,69,0,0,80,11810,2678,38,2678,0,0,60,0,144,0,64,0,0,42,17,86,3,3,40,2,2,62,5,78,0,71,66,62,0,0,34,30,40,0,66,0,0,0,28,0,0,10,0,5,0,0,4,1,0,0,0,2,2,1,40,55,58,0,40,21,0,0,0,0,0,40,0,10,35,71,73,60,0,0,18,15,0,5,0,25,5,12,72,46,21,21,36,15,20,74,0,17,140,77,0,0,42,20,16,0,22,52,55,74,28,78,19,15,0,15,0,0,0,0,0,0,
0,1,0,0,0,4,2,8,2,0,0,3,3,3,40,Randy,Foster,2,3,2,73,0,0,0,0,0,0,0,40,92,0,0,36,7510,2157,30,2157,0,0,67,2,180,0,40,0,0,36,82,36,4,4,40,2,2,72,38,84,1,44,89,88,0,0,34,44,43,0,86,0,0,0,28,1,0,0,0,5,0,0,62,1,0,0,0,2,2,1,40,66,52,0,40,39,0,0,0,1,0,40,0,0,35,95,89,75,16,16,81,84,0,1,0,15,3,8,37,31,21,21,19,8,20,76,0,16,117,56,0,0,40,10,16,0,41,33,33,31,50,32,50,36,0,84,0,0,0,0,0,0,
0,1,0,0,0,7,7,7,3,7,0,7,4,4,53,Loic,Fouonji,2,7,7,93,0,0,0,0,0,0,0,69,95,0,0,44,10803,6641,94,6641,0,0,89,2,229,0,71,0,0,86,55,32,5,5,75,1,1,98,30,91,1,50,48,53,0,0,17,65,65,0,40,0,0,0,28,0,0,0,0,5,0,0,19,1,0,0,0,1,1,1,64,80,88,0,79,81,0,0,0,0,0,70,0,0,88,62,89,85,0,0,55,55,0,6,0,91,1,3,39,40,4,5,80,5,5,76,0,5,45,50,5,0,73,5,5,0,79,40,40,43,92,29,97,95,0,55,0,0,0,0,0,0,
0,1,0,0,0,0,5,7,2,4,0,1,3,3,54,Phillip,Wilson,2,7,4,81,0,0,0,0,0,0,0,40,87,0,0,34,12334,2515,35,2515,0,0,83,0,14,0,40,0,1,80,70,43,3,3,87,2,2,75,22,84,1,66,69,71,0,0,5,65,66,0,51,0,0,0,28,0,0,6,0,5,0,0,86,2,0,0,0,1,1,1,62,57,81,0,70,68,0,0,0,0,0,40,0,6,83,74,78,68,11,11,70,70,0,0,0,87,1,4,24,57,15,23,86,7,5,74,0,12,73,62,0,0,62,15,13,0,64,20,23,34,54,36,64,62,0,71,0,0,0,1,0,0,
0,1,0,0,0,10,5,10,3,10,0,9,13,13,40,Zach,Morgan,2,10,10,72,0,0,0,0,0,0,0,40,84,0,0,41,6162,2509,35,2509,0,0,71,0,144,0,40,0,0,37,75,48,4,4,40,2,2,70,9,83,0,40,80,75,0,0,20,38,40,0,82,0,0,0,28,1,0,0,0,5,0,0,67,1,0,0,9,2,2,1,40,50,42,0,40,18,0,0,0,1,0,40,0,0,39,81,75,72,11,11,75,74,0,5,0,27,5,7,44,27,21,21,20,15,20,73,0,17,140,37,0,0,43,20,16,0,36,31,34,41,14,40,20,31,0,74,0,0,0,2,0,0,
0,1,0,0,0,5,10,5,0,10,0,7,0,0,79,Justin,Sullivan,0,8,7,83,0,0,0,0,0,0,0,40,62,0,0,35,3124,2508,35,2508,0,0,58,2,213,0,40,0,0,49,38,38,3,3,52,2,2,62,0,83,0,40,40,40,0,1,0,40,45,0,31,0,0,0,28,0,0,6,0,5,0,1,10,0,0,0,0,2,2,1,85,53,63,0,57,42,0,0,0,0,0,40,0,0,52,57,70,61,0,11,39,39,0,1,0,22,1,0,25,39,1,6,44,30,0,75,0,0,62,33,0,0,40,0,1,0,56,23,23,23,57,23,59,46,0,38,0,1,0,0,0,0,
0,1,0,0,0,10,10,0,1,3,0,9,15,15,40,Marcus,Harper,1,10,7,75,0,0,0,0,0,0,0,40,79,0,0,79,3590,2672,38,2672,0,0,59,2,214,0,42,0,0,40,23,71,4,4,40,2,2,57,0,82,0,76,65,68,0,0,34,19,40,0,66,0,0,0,28,0,0,0,0,5,0,0,86,1,0,0,0,2,2,1,40,43,55,0,40,37,0,0,0,0,0,40,0,0,36,69,67,52,10,10,24,19,0,5,0,42,3,10,70,42,24,15,44,20,20,75,0,15,85,69,0,0,59,21,14,0,14,55,56,70,25,81,21,22,0,20,0,0,0,0,0,0,
0,1,0,0,0,10,5,10,3,10,0,9,0,0,40,Kenneth,Golden,2,10,10,76,0,0,0,0,0,0,0,40,74,0,0,77,5447,2148,30,2148,0,0,65,0,222,0,40,0,1,41,16,78,4,4,46,2,2,60,1,92,0,83,63,67,0,0,34,30,40,0,66,0,0,0,28,0,0,3,0,5,0,0,18,1,0,0,0,1,1,1,40,65,71,0,43,24,0,0,0,0,0,40,0,3,18,88,84,66,0,0,16,16,0,0,0,35,1,12,75,48,21,21,35,15,20,74,0,17,167,86,0,0,40,20,16,0,33,56,52,82,24,83,21,26,0,16,0,0,0,0,0,0,
0,1,0,0,0,10,2,6,1,4,0,7,3,3,40,C.J.,Townsend,1,10,6,79,0,0,0,0,0,0,0,40,94,0,0,69,9007,2671,38,2671,0,0,73,2,10,0,40,0,0,52,44,74,3,3,60,2,2,69,0,87,1,76,45,45,0,0,17,25,40,0,23,0,0,0,28,0,0,0,0,5,0,0,38,1,0,0,0,2,2,1,40,38,71,0,58,33,0,0,0,0,0,40,0,0,30,76,69,46,0,0,45,46,0,6,0,60,2,15,61,77,5,20,16,0,5,75,0,0,53,75,10,0,47,10,5,0,20,64,63,70,27,72,28,21,0,45,0,0,0,0,0,0,
0,0,0,0,0,8,10,5,0,10,0,7,3,3,40,Jermaine,Daugherty,1,8,7,82,0,0,0,0,0,0,0,48,85,0,0,59,10910,2351,33,2351,0,0,78,0,166,0,40,0,0,54,20,59,3,3,74,1,1,81,0,84,1,71,40,40,0,0,15,29,45,0,27,0,0,0,0,0,0,0,0,6,0,0,41,1,0,0,0,1,1,1,40,0,70,0,44,15,0,0,0,0,0,48,0,0,55,62,67,61,0,0,20,21,0,5,3,58,3,17,78,70,0,6,51,30,0,73,0,0,30,80,0,0,59,0,1,0,73,69,66,63,43,58,38,23,0,21,0,1,0,0,0,0,
0,1,0,0,0,10,10,0,0,3,0,9,3,3,40,Steve,Fox,2,10,7,71,0,0,0,0,0,0,0,40,92,0,0,36,12295,2496,35,2496,0,0,64,2,224,0,41,0,0,36,70,36,3,3,40,2,2,63,0,81,0,40,71,81,0,0,34,39,40,0,77,0,0,0,28,1,0,0,0,5,0,0,79,0,0,0,0,2,2,1,40,49,40,0,40,40,0,0,0,1,0,40,0,0,35,77,71,78,0,0,70,82,0,1,0,25,5,6,36,32,24,15,20,20,20,77,0,15,108,60,0,0,40,21,14,0,56,29,29,31,50,29,16,35,0,82,0,0,0,0,0,0,
0,1,0,0,0,8,10,5,1,10,0,7,3,3,40,Phil,Jackson,0,8,7,87,0,0,0,0,0,0,0,40,87,0,0,91,9007,2666,38,2666,0,0,83,2,9,0,51,0,0,61,38,40,4,4,87,1,1,80,0,85,1,61,40,40,0,0,17,23,40,0,22,0,0,0,28,0,0,0,0,5,0,0,35,1,0,0,0,1,1,1,40,47,90,0,64,21,0,0,0,0,0,40,0,0,65,50,66,58,0,0,39,39,0,1,0,57,3,16,82,66,0,6,61,30,0,75,0,0,36,69,7,0,50,0,1,0,69,78,66,51,34,50,37,42,0,39,0,1,0,0,0,0,
0,1,0,0,0,10,2,6,2,4,0,7,3,3,40,George,Raymond,2,10,6,73,0,0,0,0,0,0,0,40,88,0,0,78,4441,2657,37,2657,0,0,87,0,205,0,40,0,1,55,26,60,3,3,72,1,1,83,12,88,1,85,40,40,0,0,15,19,40,0,39,0,0,0,28,0,0,0,0,6,0,0,14,1,0,0,14,1,1,2,50,70,87,0,65,17,0,0,0,0,0,40,0,0,55,68,80,53,0,0,27,19,0,4,0,63,1,17,76,76,5,20,74,0,5,73,0,0,62,80,10,0,64,10,5,0,65,77,74,57,34,56,15,20,0,20,0,0,0,0,0,0,
0,1,0,0,0,8,10,5,2,10,0,7,3,3,40,Brad,Morris,0,8,7,82,0,0,0,0,0,0,0,40,83,0,0,44,10832,2648,37,2648,0,0,86,0,8,0,40,0,0,62,38,38,3,3,62,1,1,85,0,84,1,40,40,40,0,0,15,61,81,0,41,0,0,0,28,0,0,0,0,5,0,0,27,1,0,0,0,1,1,2,40,60,75,0,63,83,0,0,0,0,0,40,0,0,72,61,75,58,11,11,38,38,0,2,3,71,1,1,37,43,0,6,66,30,0,73,0,0,30,34,0,0,62,0,1,0,78,15,30,33,91,32,77,85,0,37,0,0,0,0,0,0,
0,1,0,0,0,10,2,6,1,4,0,7,0,0,44,Lawrence,Williams,2,10,6,81,0,0,0,0,0,0,0,40,86,0,0,69,3162,2493,35,2493,0,0,77,0,208,0,40,0,0,55,21,75,4,4,70,1,1,77,1,83,1,76,40,40,0,0,5,25,40,0,29,0,0,0,28,0,0,10,0,6,0,0,17,2,0,0,0,1,1,1,40,54,81,0,46,32,0,0,0,0,0,40,0,10,58,74,72,42,0,0,21,36,0,4,0,51,1,18,81,77,5,20,50,0,5,72,0,0,39,81,10,0,48,10,5,0,59,79,70,56,33,55,46,18,0,36,0,0,0,0,0,0,
0,1,0,0,0,5,10,7,2,10,0,6,0,0,83,Slade,Jones,0,10,10,84,0,0,0,0,0,0,0,40,70,0,0,37,11538,221,3,221,0,0,63,2,163,0,70,0,0,44,38,29,3,3,48,2,2,65,0,89,1,40,40,40,0,1,0,61,59,0,15,0,0,0,28,0,0,0,0,5,0,0,2,1,0,0,0,2,2,1,82,53,58,0,55,42,0,0,0,0,0,40,0,0,51,50,75,67,7,1,39,40,0,4,3,21,1,0,24,35,4,6,41,29,0,76,0,0,50,34,5,0,42,10,10,0,60,22,21,25,47,23,49,59,0,39,0,1,0,0,0,0,
0,1,0,0,0,10,10,0,1,3,0,9,3,3,40,Tim,Wallace,1,10,7,65,0,0,0,0,0,0,0,40,82,0,0,38,3146,2487,35,2487,0,0,58,2,22,0,40,0,0,37,77,46,4,4,62,2,2,61,0,84,0,40,74,74,0,0,34,40,42,0,68,0,0,0,28,1,0,7,0,5,0,0,60,1,0,0,0,2,2,1,40,51,51,0,40,37,0,0,0,1,0,40,0,7,32,81,65,58,16,16,77,74,0,2,0,19,3,9,41,26,24,15,19,20,20,76,0,15,137,50,0,0,40,21,14,0,49,32,32,34,46,35,47,34,0,74,0,0,0,1,0,0,
0,1,0,0,0,5,10,2,2,7,0,8,3,3,40,Pat,Curry,2,4,0,82,0,0,0,0,0,0,0,40,96,0,0,70,90,2641,37,2641,0,0,81,0,12,0,40,0,0,55,52,64,3,3,67,2,2,90,20,83,1,82,51,56,0,0,5,50,40,0,44,0,0,0,28,0,0,0,0,6,0,0,40,0,0,0,0,1,1,2,40,63,68,0,55,50,0,0,0,0,0,40,0,0,56,74,79,69,0,0,51,55,0,4,3,48,1,13,90,85,5,26,40,10,11,76,0,9,60,91,8,0,50,4,10,0,45,71,71,72,69,64,76,44,0,56,0,1,0,0,0,0,
0,1,0,0,0,6,10,7,1,10,0,6,3,3,40,Jeff,Miles,3,10,10,83,0,0,0,0,0,0,0,40,90,0,0,65,3616,2616,37,2616,0,0,83,2,8,0,42,0,0,61,17,71,3,3,75,1,1,93,0,86,1,81,40,40,0,0,15,23,40,0,40,0,0,0,28,0,0,0,0,5,0,0,8,1,0,0,0,1,1,2,40,53,71,0,48,28,0,0,0,0,0,40,0,0,64,72,76,75,11,11,17,27,0,1,3,57,1,17,75,83,0,6,53,29,0,73,0,0,24,83,5,0,53,10,10,0,75,71,67,57,26,56,15,26,0,27,0,0,0,0,0,0,
0,0,0,0,0,6,10,7,0,10,0,6,3,3,40,Travis,Preston,0,10,10,84,0,0,0,0,0,0,0,40,88,0,0,67,10868,2348,33,2348,0,0,88,0,77,0,40,0,0,60,40,47,3,3,66,1,1,88,0,85,1,59,40,43,0,0,15,18,40,0,27,0,0,0,0,0,0,0,0,5,0,0,38,0,0,0,0,1,1,1,40,0,82,0,52,26,0,0,0,0,0,42,0,0,62,46,67,50,11,11,40,42,0,6,3,61,1,16,67,78,0,6,55,29,0,76,0,0,32,51,8,0,55,10,10,0,48,80,74,50,35,39,16,39,0,42,0,0,0,0,0,0,
0,1,0,0,0,1,9,9,3,9,0,9,4,4,30,Martez,Poynter,2,9,9,70,0,0,0,0,0,0,0,30,83,0,0,57,6186,6660,95,6660,0,0,69,2,165,0,44,0,1,40,30,74,5,5,55,1,1,81,4,83,0,87,40,40,0,0,20,40,40,0,40,0,0,0,28,0,0,0,0,5,0,0,59,0,0,0,0,1,1,1,30,78,63,0,30,50,0,0,0,0,0,30,0,0,30,80,80,53,13,13,64,35,0,6,0,55,3,12,67,40,13,13,40,13,13,76,0,13,105,83,13,0,61,13,13,0,30,30,30,81,67,86,67,67,0,35,0,0,0,0,0,0,
0,1,0,0,0,6,10,7,0,10,0,6,3,3,44,Kyle,Bryant,2,10,10,81,0,0,0,0,0,0,0,40,73,0,0,36,3183,2486,35,2486,0,0,75,2,1,0,61,0,1,73,65,46,3,3,77,2,2,71,0,84,1,60,72,69,0,0,21,73,74,0,77,0,0,0,28,0,0,0,0,5,0,0,88,0,0,0,0,2,2,1,46,42,75,0,73,63,0,0,0,0,0,40,0,0,66,74,72,58,12,12,64,68,0,5,0,68,3,4,33,43,0,6,63,29,0,75,0,0,76,57,5,0,63,10,10,0,72,23,21,25,63,29,76,62,0,69,0,0,0,0,0,0,
0,0,0,0,0,0,5,7,0,4,0,1,3,3,40,Dallas,Williams,2,7,4,83,0,0,0,0,0,0,0,40,91,0,0,67,6194,2345,33,2345,0,0,81,0,77,0,49,0,0,48,39,75,3,3,60,2,2,50,0,86,1,74,40,40,0,0,5,34,40,0,30,0,0,0,0,0,0,10,0,5,0,0,54,2,0,0,0,1,1,1,40,0,62,0,44,24,0,0,0,0,0,40,0,10,55,71,66,45,0,0,39,40,0,4,0,43,1,14,70,60,15,23,45,7,5,73,0,12,62,70,0,0,54,15,13,0,29,64,56,67,34,64,24,23,0,40,0,0,0,0,0,0,
0,1,0,0,0,5,5,5,3,5,0,5,7,7,30,Clay,Caudill,3,5,5,85,0,0,0,0,0,0,0,30,92,0,0,40,8841,6663,95,6663,0,0,82,2,11,0,64,0,1,80,44,55,5,5,83,2,2,95,24,85,0,50,65,66,0,0,21,74,74,0,70,0,0,0,28,0,0,0,0,5,0,0,86,2,0,0,0,1,1,1,30,59,83,0,73,74,0,0,0,0,0,30,0,0,85,79,78,51,0,0,50,46,0,5,0,61,3,4,70,30,12,11,76,11,11,76,0,11,90,55,11,0,80,11,11,0,69,30,30,40,86,40,89,81,0,44,0,0,0,0,0,0,
0,1,0,0,0,6,10,7,1,10,0,6,3,3,40,Marques,Johnson,0,10,10,82,0,0,0,0,0,0,0,40,82,0,0,83,10561,7421,106,2607,0,0,82,2,1,0,51,0,0,56,39,50,3,3,70,1,1,86,0,81,0,76,40,40,0,0,15,17,40,0,19,0,0,0,28,0,0,3,0,5,0,0,38,2,0,0,0,1,1,1,40,62,87,0,40,37,0,0,0,0,0,40,0,0,55,46,77,58,0,0,39,39,0,6,0,60,2,16,75,78,0,6,52,29,0,72,0,0,33,71,8,0,64,10,10,0,69,99,86,53,36,51,25,24,0,39,0,0,0,0,0,0,
0,0,0,0,0,10,2,6,0,4,0,7,3,3,40,Jeremy,Nolan,0,10,6,79,0,0,0,0,0,0,0,40,74,0,0,78,10752,2341,33,2341,0,0,73,0,165,0,40,0,0,43,38,74,3,3,49,2,2,72,0,84,1,69,40,40,0,0,20,53,40,0,40,0,0,0,0,0,0,0,0,5,0,0,52,2,0,0,0,1,1,1,40,0,61,0,42,51,0,0,0,0,0,40,0,0,44,72,66,40,11,11,39,38,0,6,3,38,1,15,70,69,5,20,39,0,5,74,0,0,55,81,10,0,48,10,5,0,44,69,69,71,76,69,80,51,0,38,0,1,0,0,0,0,
0,0,0,0,0,10,10,0,0,3,0,9,3,3,40,Matt,Jackson,1,10,7,65,0,0,0,0,0,0,0,40,88,0,0,66,10849,2340,33,2340,0,0,65,0,166,0,51,0,0,53,23,70,4,4,40,2,2,65,0,80,0,62,63,66,0,0,34,33,40,0,64,0,0,0,0,0,0,0,0,5,0,0,97,0,0,0,0,1,1,1,40,0,43,0,40,19,0,0,0,0,0,40,0,0,54,64,62,45,11,11,23,18,0,1,0,51,1,11,75,44,24,15,48,20,20,77,0,15,99,73,0,0,44,21,14,0,18,57,57,75,34,69,28,22,0,17,0,0,0,0,0,0,
0,1,0,0,0,7,8,8,3,8,0,8,4,4,30,Maxen,Hook,2,8,8,83,0,0,0,1,1,0,0,30,95,0,0,81,3332,14775,211,6667,0,0,82,2,6,0,34,0,1,50,20,71,5,5,71,1,1,90,9,81,1,64,45,50,0,0,17,50,50,0,50,0,0,0,28,0,0,1,0,5,106,0,41,1,0,0,0,1,1,1,30,84,82,0,60,60,0,0,0,0,0,30,0,1,40,65,77,74,10,10,42,42,0,3,2,80,1,17,81,88,3,3,50,3,3,72,0,3,30,61,3,0,78,3,3,0,69,78,78,60,78,60,78,78,0,42,0,0,0,0,0,0,
0,1,0,0,0,6,10,7,2,10,0,6,3,3,40,Josh,Smith,0,10,10,77,0,0,0,0,0,0,0,40,85,0,0,84,11599,2603,37,2603,0,0,85,0,5,0,53,0,0,50,39,28,3,3,57,1,1,88,0,81,1,58,40,40,0,0,5,24,40,0,23,0,0,0,28,0,0,0,0,6,0,0,10,2,0,0,0,1,1,2,40,50,84,0,56,40,0,0,0,0,0,47,0,0,59,56,73,85,6,6,40,37,0,4,0,53,3,16,76,86,0,6,51,29,0,71,0,0,12,64,8,0,53,10,10,0,59,80,79,52,18,52,38,47,0,38,0,1,0,0,0,0,
0,1,0,0,0,6,10,7,1,10,0,6,3,3,40,Nate,Stewart,0,10,10,78,0,0,0,0,0,0,0,40,88,0,0,34,3584,2597,37,2597,0,0,93,2,34,0,56,0,1,55,24,39,3,3,78,1,1,81,0,79,1,40,40,41,0,0,21,44,55,0,25,0,0,0,28,0,0,6,0,5,0,0,80,2,0,0,0,1,1,2,40,53,89,0,88,58,0,0,0,0,0,40,0,6,73,47,76,65,0,0,25,21,0,3,3,67,1,3,36,46,0,6,70,29,0,70,0,0,18,34,5,0,70,10,10,0,70,30,31,31,72,30,82,59,0,22,0,0,0,0,0,0,
0,1,0,0,0,10,5,10,3,10,0,9,3,3,40,Robert,Cade,2,10,10,67,0,0,0,0,0,0,0,40,97,0,0,36,2214,2145,30,2145,0,0,72,0,57,0,40,0,0,35,85,36,3,3,40,2,2,73,21,87,0,40,98,82,0,0,34,37,40,0,89,0,0,0,28,1,0,10,0,5,0,0,77,2,0,0,0,2,2,1,40,70,56,0,40,39,0,0,0,1,0,40,0,10,36,93,91,79,13,13,85,78,0,6,0,20,5,6,37,30,21,21,20,15,20,77,0,17,148,53,0,0,40,20,16,0,51,29,34,30,52,32,64,37,0,78,0,0,0,0,0,0,
0,1,0,0,0,10,10,0,0,3,0,9,3,3,40,Rashad,Henderson,0,10,7,76,0,0,0,0,0,0,0,40,85,0,0,73,4381,2484,35,2484,0,0,67,2,2,0,43,0,0,57,15,73,4,4,59,2,2,70,0,84,0,75,63,66,0,0,34,23,40,0,68,0,0,0,28,0,0,9,0,5,0,0,18,1,0,0,0,2,2,1,40,55,73,0,61,27,0,0,0,0,0,40,0,9,55,69,71,56,11,11,15,17,0,5,0,51,1,11,73,48,24,15,27,20,20,75,0,15,68,79,0,0,43,21,14,0,31,54,57,66,19,77,38,17,0,18,0,0,0,0,0,0,
0,1,0,0,0,6,10,7,1,10,0,6,3,3,40,Richard,Brown,0,10,10,80,0,0,0,0,0,0,0,40,90,0,0,72,3590,2596,37,2596,0,0,91,2,201,0,40,0,0,54,38,50,3,3,72,1,1,84,0,84,1,53,40,40,0,0,17,29,40,0,32,0,0,0,28,0,0,3,0,5,0,0,17,0,0,0,0,1,1,2,40,48,87,0,44,25,0,0,0,0,0,40,0,3,54,43,70,61,0,0,38,41,0,2,0,55,3,16,66,63,0,6,63,29,0,72,0,0,27,59,8,0,53,10,10,0,66,83,77,51,41,42,19,24,0,40,0,0,0,0,0,0,
0,0,0,0,0,10,10,0,0,3,0,9,3,3,40,Grant,Fowler,1,10,7,77,0,0,0,0,0,0,0,40,70,0,0,63,4467,2337,33,2337,0,0,74,0,46,0,46,0,0,47,22,71,4,4,48,2,2,52,0,81,1,65,64,68,0,0,34,28,40,0,66,0,0,0,0,0,0,10,0,5,0,0,94,1,0,0,0,1,1,1,40,0,67,0,42,15,0,0,0,0,0,40,0,10,49,68,61,43,12,12,23,28,0,5,0,47,1,10,75,40,24,15,44,20,20,72,0,15,70,68,0,0,40,21,14,0,18,57,53,71,35,77,21,24,0,27,0,0,0,0,0,0,
0,0,0,0,0,10,2,6,0,4,0,7,3,3,40,Jimmy,Rogers,1,10,6,82,0,0,0,0,0,0,0,40,84,0,0,64,4375,2336,33,2336,0,0,85,0,108,0,66,0,0,59,25,64,3,3,70,1,1,81,0,80,1,69,40,40,0,0,5,30,40,0,29,0,0,0,0,0,0,1,0,6,0,0,26,1,0,0,0,1,1,1,40,0,69,0,44,44,0,0,0,0,0,40,0,1,55,67,61,54,11,11,24,21,0,1,0,59,1,17,70,77,5,20,50,0,5,73,0,0,39,70,10,0,55,10,5,0,64,57,54,55,28,53,31,29,0,21,0,1,0,0,0,0,
0,1,0,0,0,6,10,7,0,10,0,6,3,3,40,Johnny,Johnson,0,10,10,85,0,0,0,0,0,0,0,40,88,0,0,66,3080,2482,35,2482,0,0,86,2,68,0,40,0,0,62,40,48,3,3,66,1,1,89,0,84,1,60,40,44,0,0,15,20,40,0,31,0,0,0,28,0,0,3,0,6,0,0,22,1,0,0,0,1,1,1,40,44,83,0,52,22,0,0,0,0,0,40,0,3,63,45,66,54,0,0,40,43,0,3,0,61,2,16,65,78,0,6,56,29,0,71,0,0,0,55,8,0,55,10,10,0,54,78,74,50,34,39,25,28,0,43,0,0,0,0,0,0,
0,1,0,0,0,10,10,0,1,3,0,9,3,3,40,Brian,Baker,1,10,7,76,0,1,1,0,0,0,0,40,63,0,0,77,10942,266,3,266,0,0,74,0,123,0,40,0,0,50,23,82,4,4,40,2,2,64,5,86,0,83,67,66,0,0,34,34,40,0,64,0,0,0,28,0,0,0,0,5,0,0,96,2,0,0,0,1,1,1,40,64,71,0,40,17,0,0,0,0,0,40,0,0,49,85,79,40,14,14,23,37,0,5,0,49,3,10,81,46,24,15,46,20,20,76,0,15,112,80,0,0,49,21,14,0,23,56,56,85,16,89,19,19,0,38,0,0,0,0,0,0,
